0,564.045,31.139,0.657107,0.641394,13543,1
1,430.587,28.7846,1.10727,0.613459,13543,1
2,429.289,25.5905,0.520402,0.468936,13543,1
3,357.341,23.8843,1.01511,0.623902,13543,1
4,345.02,26.5304,0.644207,0.53237,13543,1
5,419.824,21.4392,0.754028,0.51037,13543,1
6,341.415,26.582,0.621987,0.546585,13543,1
7,410.963,23.1123,1.40365,0.56277,13543,1
8,274.241,30.5641,0.519527,0.649222,13543,1
9,342.62,23.542,0.636678,0.577442,13543,1
10,366.359,31.0439,0.657426,0.645697,13543,1
11,406.191,23.204,0.584102,0.569569,13543,1
12,445.005,31.7963,0.663335,0.678553,13543,1
13,510.99,24.1624,0.521299,0.488781,13543,1
14,434.985,28.7229,0.500561,0.621028,13543,1
15,689.227,28.3824,0.597523,0.68027,13543,1
16,744.957,33.4669,0.587964,0.718374,13543,1
17,645.561,27.2385,0.689274,1.07142,13543,1
18,625.41,28.1734,0.974563,0.512916,13543,1
19,558.107,30.1286,0.627436,0.509694,13543,1
20,454.773,20.694,0.614172,0.810633,13543,1
21,505.033,29.6498,0.933972,0.689544,13543,1
22,600.53,25.6952,1.10769,1.03518,13543,1
23,515.766,24.9518,0.484349,0.595427,13543,1
24,460.298,15.5806,0.548664,1.1533,13543,1
25,484.456,32.3823,1.09745,0.490793,13543,1
26,483.877,25.933,1.19835,0.505989,13543,1
27,537.081,28.4742,0.999194,0.768257,13543,1
28,585.211,19.6251,0.985747,0.856936,13543,1
29,530.447,3.06543,0.129242,0.121614,13543,1
30,572.585,29.6521,1.62135,0.698953,13543,1
31,916.567,34.9977,0.84769,0.500656,13543,1
32,658.401,28.1752,1.1217,0.642591,13543,1
33,865.438,20.7718,0.545761,0.411304,13543,1
34,571.548,21.9805,1.03093,0.405874,13543,1
35,623.252,20.1373,0.571166,0.375078,13543,1
36,546.086,17.5906,0.514778,0.295726,13543,0
37,471.934,19.0188,0.604989,0.329977,13543,1
38,2066.02,3.50058,0.146086,0.0444177,13543,1
39,472.55,21.8215,0.476186,0.346522,13543,1
40,640.809,20.6715,0.747606,0.310749,13543,1
41,409.324,18.8571,0.344041,0.303173,13543,0
42,429.772,21.9277,0.544697,0.385034,13543,1
43,482.854,37.3072,0.521161,0.505564,13543,1
44,465.342,34.0786,0.422774,0.428406,13543,1
45,704.516,40.4628,0.664661,0.56666,13543,1
46,615.807,34.3606,0.514505,0.549502,13543,1
47,688.628,34.1051,0.984068,0.700318,13543,1
48,1263.59,1.15657,0.0660838,0.0241504,13543,1
49,1208.44,1.07353,0.0569401,0.014475,13543,1
50,1163.98,0.893959,0.0815881,0.0145814,13543,1
51,1092.37,0.891751,0.0560452,0.0106575,13543,1
52,1202.52,1.13822,0.0684518,0.0117079,13543,1
53,1145.26,0.928734,0.0692523,0.0123172,13543,1
54,1127.92,0.924019,0.0567709,0.0150658,13543,1
55,1188.75,0.918528,0.0646215,0.0121818,13543,1
56,1164.6,1.001,0.0576763,0.014145,13543,1
57,1153.77,0.632965,0.0609887,0.0187938,13543,1
58,1245.13,0.875614,0.0669736,0.0122073,13543,1
59,1158.27,0.830337,0.0659185,0.0149226,13543,1
60,1152.87,1.00799,0.119248,0.0966024,13543,1
61,1166.36,0.998069,0.0807498,0.016494,13543,1
62,1160.23,0.88174,0.0736585,0.0182028,13543,1
63,1178.37,1.06318,0.0774079,0.0158921,13543,1
64,572.313,30.2934,0.678276,0.773936,13543,1
65,456.697,25.8192,0.540452,0.56025,13543,1
66,473.386,27.0614,0.912952,0.628867,13543,1
67,403.586,25.107,0.439266,0.69337,13543,1
68,387.384,24.8806,0.977422,0.558687,13543,1
69,333.538,24.6018,0.478875,0.570446,13543,1
70,350.26,24.4669,1.72134,0.589484,13543,1
71,403.451,22.5062,0.475834,0.454095,13543,1
72,411.044,22.9359,1.02464,0.567971,13543,1
73,417.516,25.1103,0.439809,0.690915,13543,1
74,395.711,25.0712,1.14566,0.515681,13543,1
75,421.878,33.6547,0.584842,0.650493,13543,1
76,438.048,32.0107,0.522263,0.669693,13543,1
77,513.445,28.3683,0.499412,0.539793,13543,1
78,493.069,1.69399,0.0246139,0.0198243,13543,1
79,621.261,28.5895,0.73927,0.594882,13543,1
80,619.878,34.0558,0.732619,0.883303,13543,1
81,496.87,27.377,1.46063,0.724682,13543,1
82,548.867,26.4422,0.569184,0.863817,13543,1
83,435.106,5.45384,0.109535,0.114947,13543,0
84,393.366,25.3569,0.499963,0.777409,13543,1
85,434.886,42.4647,1.55557,1.13154,13543,1
86,402.783,22.9975,0.56431,0.599862,13543,1
87,453.799,25.3727,0.882375,0.559359,13543,1
88,436.648,25.1175,0.511599,0.588511,13543,1
89,442.086,24.3794,0.732415,0.571176,13543,1
90,405.512,24.41,0.454601,0.657729,13543,1
91,449.137,24.1261,0.725757,0.505125,13543,1
92,587.478,26.4498,0.64241,0.657823,13543,1
93,515.842,24.3027,0.628652,0.522555,13543,1
94,665.423,28.4385,0.844207,0.724422,13543,1
95,652,27.3467,0.583374,0.689037,13543,1
96,665.019,46.1361,0.793744,0.980554,13543,1
97,588.422,20.506,0.474376,0.335588,13543,1
98,603.66,20.0054,0.40773,0.39242,13543,1
99,536.646,18.2349,0.30536,0.355417,13543,1
100,641.378,20.132,0.386537,0.285577,13543,1
101,484.908,17.0712,0.486878,0.278642,13543,0
102,454.816,18.5841,0.454779,0.307792,13543,1
103,420.904,16.6026,0.439082,0.296255,13543,0
104,498.334,24.0158,0.729571,0.411373,13543,1
105,599.298,14.2956,0.453149,0.341045,13543,0
106,697.885,15.6714,0.697335,0.329032,13543,1
107,647.909,17.1929,0.612872,0.441087,13543,1
108,559.893,16.0111,0.666977,0.386282,13543,1
109,716.059,22.6651,0.666643,0.470649,13543,1
110,810.393,19.0483,1.24237,0.469723,13543,1
111,719.068,25.8061,0.798122,0.622091,13543,1
112,716.287,30.1019,0.723382,0.710892,13543,1
113,618.667,17.5416,0.465275,0.491398,13543,1
114,576.323,21.1578,0.73624,0.421968,13543,1
115,482.291,15.6382,0.605444,0.360682,13543,1
116,459.204,18.9319,0.443756,0.502699,13543,1
117,473.256,21.8446,0.786839,0.73116,13543,1
118,400.082,16.6209,0.422276,0.437394,13543,1
119,341.992,14.9337,0.507549,0.586185,13543,1
120,416.493,19.7673,0.651257,0.720029,13543,1
121,457.763,20.5723,0.501444,0.635127,13543,1
122,525.052,17.5245,0.456561,0.414125,13543,1
123,335.741,16.6607,0.415476,0.413475,13543,1
124,487.78,20.8489,0.643122,0.753766,13543,1
125,572.783,30.64,0.887115,1.29739,13543,1
126,608.329,17.8146,0.463921,0.603771,13543,1
127,563.306,35.8628,0.80375,0.843449,13543,1
128,822.547,35.0197,0.767736,0.716286,13543,1
129,517.521,28.9215,0.652279,0.580054,13543,1
130,536.304,28.9696,0.52435,0.729326,13543,1
131,466.96,26.0877,0.475579,0.72754,13543,1
132,454.728,24.8959,0.490269,0.508771,13543,1
133,381.249,27.7269,0.47418,0.606293,13543,1
134,393.234,26.2856,0.569731,0.565846,13543,1
135,404.129,25.6465,0.415687,0.772493,13543,1
136,359.321,26.0208,0.454769,0.491052,13543,1
137,413.638,23.6339,0.569768,0.636678,13543,1
138,400.394,23.8956,0.504631,0.591971,13543,1
139,440.668,25.9415,0.612869,0.570882,13543,1
140,498.207,25.4683,0.497798,0.550999,13543,1
141,527.766,25.3889,0.577785,0.713159,13543,1
142,559.476,24.6096,0.492812,0.533364,13543,1
143,556.002,24.4842,0.515146,0.488907,13543,1
144,592.489,29.7901,0.495311,0.80671,13543,1
145,637.481,26.5289,0.57584,0.554772,13543,1
146,599.996,27.1082,1.20321,0.671548,13543,1
147,565.02,26.9203,0.670889,0.544999,13543,1
148,487.857,25.4798,1.6927,0.719425,13543,1
149,519.492,24.8361,0.544756,0.56626,13543,1
150,502.677,26.6296,0.902188,0.577437,13543,1
151,484.382,25.1531,0.510764,0.510461,13543,1
152,439.578,30.2488,0.574066,0.616685,13543,1
153,526.797,24.782,0.645217,0.627514,13543,1
154,549.869,25.9613,0.540246,0.596299,13543,1
155,541.05,25.3299,0.519409,0.722171,13543,1
