0,582.732,39.1106,1.36727,1.53179,15362,1
1,438.457,29.4537,2.87455,1.34038,15362,1
2,412.256,32.0964,1.16753,1.75094,15362,1
3,335.068,32.9656,4.56208,2.0498,15362,1
4,363.357,39.5561,1.61492,1.88006,15362,1
5,417.197,24.555,2.74466,1.26077,15362,1
6,368.989,33.9149,1.28573,1.3922,15362,1
7,410.408,25.4177,2.61751,1.3607,15362,1
8,290.354,26.9635,1.10039,1.54451,15362,1
9,338.941,26.1043,1.33517,1.21668,15362,1
10,373.701,27.476,1.17488,1.07285,15362,1
11,405.19,24.6447,1.805,1.30951,15362,1
12,454.217,28.921,1.2335,1.38817,15362,1
13,507.77,26.3734,1.23029,1.1843,15362,1
14,442.782,30.7476,1.0239,1.11478,15362,1
15,688.227,28.3968,1.64698,1.38179,15362,1
16,749.435,33.7486,1.41167,1.89333,15362,1
17,659.905,26.4094,1.50933,1.5656,15362,1
18,632.1,27.9294,1.83108,1.30582,15362,1
19,580.731,25.2532,1.9109,1.5019,15362,1
20,456.367,25.1698,0.830845,1.4267,15362,1
21,525.584,23.1097,1.717,1.7856,15362,1
22,608.669,28.2168,3.27521,1.41112,15362,1
23,523.833,25.3587,1.29658,1.28026,15362,1
24,467.972,24.1282,3.31072,1.15459,15362,1
25,462.157,22.7527,1.06473,2.05116,15362,1
26,489.225,26.1009,1.79207,1.10125,15362,1
27,476.571,22.9415,1.42939,1.65005,15362,1
28,588.18,23.8153,2.51223,1.60216,15362,1
29,539.757,5.53926,0.296984,0.207494,15362,0
30,576.891,29.8618,3.10907,1.4728,15362,1
31,752.205,33.6007,1.57698,1.38283,15362,1
32,652.504,33.6737,6.58407,1.40419,15362,1
33,744.727,31.2855,1.4467,1.04266,15362,1
34,410.232,28.5603,1.86214,1.15623,15362,1
35,471.693,27.5577,1.13122,0.90072,15362,1
36,375.724,27.9109,1.81436,0.749787,15362,1
37,280.255,32.2817,1.49924,1.23649,15362,1
38,2066,4.11237,0.267411,0.0991813,15362,1
39,299.893,39.3928,0.823476,1.25739,15362,1
40,524.957,42.6725,1.53631,1.37774,15362,1
41,374.52,31.5805,0.993079,1.08409,15362,1
42,391.643,39.8202,1.04561,1.14722,15362,1
43,450.096,42.2111,1.52322,1.23734,15362,1
44,474.098,38.3468,1.84433,1.07221,15362,1
45,750.036,39.3333,1.88575,1.23423,15362,1
46,665.98,36.4335,1.11041,1.42798,15362,1
47,809.674,31.0419,2.32325,1.16388,15362,1
48,1261.92,1.41348,0.236995,0.0506843,15362,1
49,1206.69,1.10701,0.191397,0.0327915,15362,1
50,1162.43,0.955349,0.127263,0.0221784,15362,1
51,1091.51,0.834882,0.126252,0.0349078,15362,1
52,1201.36,1.08512,0.132557,0.0338154,15362,1
53,1143.69,0.963127,0.132137,0.026768,15362,1
54,1126.63,1.04667,0.108016,0.0250434,15362,1
55,1186.85,0.818012,0.124194,0.0233823,15362,1
56,1163.04,0.826663,0.130046,0.0298641,15362,1
57,1150.54,1.08145,0.402093,0.311383,15362,1
58,1243.36,0.831441,0.130925,0.0282091,15362,1
59,1156.92,0.870421,0.118721,0.040568,15362,1
60,1148.62,1.18772,0.144414,0.129199,15362,1
61,1164.41,0.889153,0.148796,0.0329274,15362,1
62,1158.48,0.957476,0.17294,0.0221738,15362,1
63,1176.46,0.971662,0.139959,0.0345266,15362,1
64,573.474,33.4361,1.81206,1.56553,15362,1
65,457.652,27.4659,1.0433,1.59684,15362,1
66,474.833,28.4601,2.29189,1.61082,15362,1
67,404.19,25.9704,1.15881,2.02228,15362,1
68,390.247,25.9355,1.67693,1.36421,15362,1
69,332.65,26.3309,0.945649,1.47009,15362,1
70,351.529,25.9539,2.43273,1.51222,15362,1
71,399.609,22.4345,0.76505,1.00089,15362,1
72,412.83,27.5707,3.57978,1.16126,15362,1
73,413.499,27.1569,0.836584,1.78766,15362,1
74,383.26,33.2612,1.4627,1.46988,15362,1
75,419.677,38.1298,1.299,1.70355,15362,1
76,439.456,34.9044,1.53858,1.42117,15362,1
77,492.236,30.0988,1.21111,1.25205,15362,1
78,492.541,1.94537,0.071976,0.0654778,15362,1
79,573.835,30.2509,1.59913,1.33174,15362,1
80,616.809,37.4881,2.19996,2.21292,15362,1
81,476.964,32.5119,3.59957,1.85814,15362,1
82,541.204,28.4069,1.68424,1.7011,15362,1
83,433.458,6.0488,0.269373,0.263475,15362,0
84,392.813,25.8078,0.99649,1.72306,15362,1
85,417.311,46.8657,4.95016,2.94983,15362,1
86,401.644,24.3718,1.34225,1.56315,15362,1
87,442.957,30.3832,4.65596,1.65639,15362,1
88,433.934,28.0072,1.22365,1.43693,15362,1
89,439.347,27.4338,1.44668,1.37514,15362,1
90,405.648,26.6734,0.808403,1.65757,15362,1
91,446.44,26.0145,2.83511,1.4198,15362,1
92,586.81,28.4118,2.00297,1.67753,15362,1
93,513.856,27.3867,1.23056,1.189,15362,1
94,662.709,29.8954,1.75089,1.76909,15362,1
95,648.957,28.5757,1.39114,1.73885,15362,1
96,696.056,45.0308,1.85446,1.92828,15362,1
97,654.912,39.7751,1.42401,1.3401,15362,1
98,748.27,35.2624,1.48401,0.996669,15362,1
99,519.787,38.5151,0.801825,1.06351,15362,1
100,698.314,39.8342,1.02064,1.11485,15362,1
101,393.778,34.7688,1.82187,0.898595,15362,1
102,386.503,35.7209,0.94257,0.932919,15362,1
103,333.787,27.1431,1.02602,0.87568,15362,1
104,395.122,30.7505,2.59852,0.949463,15362,1
105,422.221,34.3259,1.0984,1.09827,15362,1
106,526.734,39.8183,1.44514,1.10321,15362,1
107,469.52,31.043,1.20065,0.973011,15362,1
108,400.691,31.7277,2.42316,0.927548,15362,1
109,571.053,34.3108,0.684212,0.824129,15362,1
110,625.635,37.0755,1.27951,1.00304,15362,1
111,718.5,29.533,2.14894,1.42986,15362,1
112,726.765,33.6217,1.8634,1.74907,15362,1
113,491.665,34.0959,1.25834,1.14458,15362,1
114,442.042,38.4501,1.47968,1.02734,15362,1
115,370.974,29.7728,1.06303,0.961026,15362,1
116,347.376,34.807,1.02907,1.04741,15362,1
117,350.913,31.8962,0.934359,1.22555,15362,1
118,318.751,29.0541,1.22483,0.79489,15362,1
119,247.017,27.1317,0.720493,0.817784,15362,1
120,350.817,27.1926,0.913335,1.07743,15362,1
121,400.811,22.319,1.24743,1.08152,15362,1
122,473.454,23.1653,0.972247,0.907889,15362,1
123,297.817,19.9806,0.828958,1.20174,15362,1
124,473.279,17.8854,0.538646,1.0348,15362,0
125,557.095,28.8425,1.64059,0.830209,15362,1
126,609.56,17.2985,0.936546,1.03182,15362,0
127,553.385,36.9606,1.45503,2.49135,15362,1
128,899.617,32.6054,1.83844,1.69343,15362,1
129,528.397,28.0632,1.23123,1.48944,15362,1
130,563.392,30.5049,1.00381,1.4415,15362,1
131,470.629,27.8139,1.09186,1.60347,15362,1
132,458.608,25.498,1.08286,1.2496,15362,1
133,380.045,30.43,1.05193,1.35211,15362,1
134,388.942,27.1202,1.23975,1.28095,15362,1
135,401.086,30.605,1.32887,1.81565,15362,1
136,356.873,25.0676,1.35616,1.309,15362,1
137,408.909,30.0745,1.41404,1.3836,15362,1
138,402.569,26.5458,1.01354,1.32828,15362,1
139,437.703,30.9497,1.28156,1.47155,15362,1
140,502.012,28.3053,0.904479,1.2251,15362,1
141,525.511,29.9005,1.60501,1.43557,15362,1
142,561.396,26.1959,0.991535,1.34593,15362,1
